dokument_aar,dokument_nr,embete,sidetall,index,type,height,width,x,y
2014,41016,201,1,1,PERSONNUMMER,8.888888888888886,26.66666666666663,463.3333333333334,193.88889461856948
2015,65202,201,1,0,PERSONNUMMER,10.5,29,409.5,248.5
2015,65202,201,2,1,PERSONNUMMER,10,30.5,460.5,166.5
2014,1115327,200,1,0,PERSONNUMMER,10.555555555555543,28.333333333333314,398.33333333333337,259.44444444444446
2014,1115327,200,1,1,PERSONNUMMER,10.5555555555556,30,397.22222222222223,270.55555555555554
2014,1115327,200,1,2,PERSONNUMMER,10,30,112.22222222222223,596.1111111111111
2014,1115327,200,1,3,PERSONNUMMER,10.555555555555543,28.8888888888889,112.77777777777779,618.3333333333334
2014,157695,201,1,0,PERSONNUMMER,11.666666666666686,26.1111111111111,121.66666666666667,507.22222222222223
2014,157695,201,1,1,PERSONNUMMER,10,26.1111111111111,123.8888888888889,593.3333333333334
2015,381354,200,1,0,PERSONNUMMER,8.5,29,398,260.5
2015,381354,200,1,1,PERSONNUMMER,10,30.5,397,272
2015,381354,200,1,2,PERSONNUMMER,10.5,29.5,226,492
2015,381354,200,1,3,PERSONNUMMER,10.5,30.5,112.5,503
2015,381354,200,1,4,PERSONNUMMER,10,30.5,112,597
2015,381354,200,1,5,PERSONNUMMER,10.5,30,112.5,618.5
2014,1046953,200,1,0,PERSONNUMMER,11.666666666666657,32.22222222222217,498.33333333333337,151.11111111111111
2015,1101955,200,1,0,PERSONNUMMER,10,24.5,484.5,221.5
2015,1101955,200,1,1,PERSONNUMMER,9.5,26.5,483.5,236.5
2014,80536,201,1,0,PERSONNUMMER,12.777777777777715,27.777777777777786,120.55555555555556,608.3333333333334
2015,168550,200,1,0,PERSONNUMMER,10,32.22222222222223,507.22222222222223,229.44444444444446
2015,168550,200,1,1,PERSONNUMMER,10.555555555555543,32.77777777777777,506.6666666666667,259.4444329850834
2014,146391,200,1,0,PERSONNUMMER,11.111111111111114,23.33333333333337,493.8888888888889,211.66666666666669
2015,203290,200,1,0,PERSONNUMMER,10,26.5,104,202.5
2015,203290,200,1,1,PERSONNUMMER,9.5,29.5,388,366
2015,72561,200,1,0,PERSONNUMMER,11.111111111111114,37.22222222222223,402.22222222222223,207.22222222222223
2015,72561,200,1,1,PERSONNUMMER,11.111111111111114,35,402.77777777777777,219.44444444444446
2013,1031004,200,1,0,PERSONNUMMER,18.333333333333258,45.55555555555557,157.77777777777777,517.7777777777778
2013,1031004,200,1,1,PERSONNUMMER,20,47.77777777777777,157.22222222222223,601.1111111111111
2015,610771,200,1,0,PERSONNUMMER,10.5,34,503,227
2015,610771,200,1,1,PERSONNUMMER,10,34,502,258.5
2015,615377,200,1,0,PERSONNUMMER,12.777777777777771,35.00000000000006,496.1112974657391,135.55555555555557
2015,615377,200,1,1,PERSONNUMMER,11.666666666666657,33.88888888888886,496.1112974657391,150.55555555555557
2014,753005,200,1,0,PERSONNUMMER,11.111111111111086,28.333333333333314,398.8888888888889,259.44444444444446
2014,753005,200,1,1,PERSONNUMMER,-11.111111111111143,-28.333333333333314,426.6666666666667,281.6666666666667
2014,753005,200,1,2,PERSONNUMMER,11.666666666666684,28.888998227101258,226.1110017728989,491.1111111111112
2014,753005,200,1,3,PERSONNUMMER,11.111111111111086,27.777777777777786,112.77777777777779,502.7777777777778
2014,753005,200,1,4,PERSONNUMMER,11.1111111111112,30,112.22222222222223,595.5555555555555
2014,753005,200,1,5,PERSONNUMMER,11.666666666666629,28.888888888888886,112.22222222222223,617.7777777777778
2015,560587,200,1,0,PERSONNUMMER,9,25,479.5,215
2013,506460,200,1,0,PERSONNUMMER,10.555555555555543,30.555555555555543,395.5555555555556,183.33333333333334
2013,506460,200,1,1,PERSONNUMMER,11.111111111111114,31.111111111111086,395.5555555555556,200.55555555555557
2015,277866,200,1,0,PERSONNUMMER,12.777777777777828,27.777777777777786,126.66666666666667,521.1111111111111
2015,277866,200,1,1,PERSONNUMMER,12.777777777777715,28.8888888888889,126.66666666666667,537.7777777777778
2015,277866,200,1,2,PERSONNUMMER,11.666666666666742,28.33333333333333,126.66666666666667,635
2016,507716,200,1,0,PERSONNUMMER,13.5,47.5,156.5,473.5
2016,507716,200,1,1,PERSONNUMMER,10.5,29,134,599
2014,440675,200,1,0,PERSONNUMMER,12.222222222222229,31.66666666666663,493.8888888888889,222.22222222222223
2018,1275799,200,1,0,PERSONNUMMER,11.111111111111143,26.111111111111086,403.8888888888889,277.22222222222223
2018,1275799,200,1,1,PERSONNUMMER,12.222222222222285,27.22222222222223,207.22222222222223,541.1111111111111
2015,506266,200,1,0,PERSONNUMMER,11.111111111111086,29.444444444444457,146.11111111111111,453.8888888888889
2015,506266,200,1,1,PERSONNUMMER,11.1111111111112,28.888888888888886,146.11111111111111,580.5555555555555
2016,228707,200,1,0,PERSONNUMMER,14,55.49966395799237,127.0003360420076,127.49999999999999
2016,228707,200,1,1,PERSONNUMMER,16,39,118,611.5
2016,228707,200,1,2,PERSONNUMMER,16,38.5,110.5,517.5
2015,700301,200,1,0,PERSONNUMMER,11.111111111111109,29.99962729074436,461.6670393759227,188.88888888888872
2015,700301,200,1,1,PERSONNUMMER,12.777777777777771,29.4440717351884,461.6670393759227,216.66666666666666
2016,209315,201,1,0,PERSONNUMMER,10.5,29.5,414,172.5
2016,1014816,200,1,0,PERSONNUMMER,10.555555555555571,33.33333333333337,513.8888888888889,215
2015,168935,200,1,0,PERSONNUMMER,16.111111111111114,65,453.33333333333337,189.44444444444446
2015,168935,200,1,1,PERSONNUMMER,15,65,442.22222222222223,207.7777777777778
2015,168935,200,1,2,PERSONNUMMER,15.555555555555543,57.22222222222223,440,223.33334479269448
2015,168935,200,1,3,PERSONNUMMER,15.555555555555571,63.888888888888914,448.8888888888889,240.55555555555557
2015,168935,200,1,4,PERSONNUMMER,15.555555555555543,61.11111111111114,432.22222222222223,256.6666666666667
2015,169205,201,1,0,PERSONNUMMER,13.333333333333371,30.555555555555543,118.33333333333334,477.77777777777777
2015,169205,201,1,1,PERSONNUMMER,12.222222222222172,29.999999999999986,118.8888888888889,571.6666666666667
2016,1118845,200,1,0,PERSONNUMMER,10.5,30.5,158,459
2016,1118845,200,1,1,PERSONNUMMER,10,30,158,481.5
2016,1118845,200,1,2,PERSONNUMMER,9.499896047883455,30.500000000000014,157.5,579.0001039521165
2016,1118845,200,1,3,PERSONNUMMER,10.5,32,157,602.5
2016,762372,200,1,0,PERSONNUMMER,10.555555555555543,27.222222222222214,108.8888888888889,504.44444444444446
2016,762372,200,1,1,PERSONNUMMER,10.555555555555543,27.222222222222214,108.8888888888889,518.3333333333334
2016,762372,200,1,2,PERSONNUMMER,12.222222222222172,28.33296062407733,107.77815048703378,588.8888888888889
2015,1045025,200,1,0,PERSONNUMMER,12.777777777777771,35,403.8888888888889,214.44444444444446
2016,901657,200,1,0,PERSONNUMMER,9.5,29.5,398,260
2016,901657,200,1,1,PERSONNUMMER,9.5,30,397,272
2016,901657,200,1,2,PERSONNUMMER,9.5,28.5,226,492.5
2016,901657,200,1,3,PERSONNUMMER,9,29,225.5,515.5
2016,901657,200,1,4,PERSONNUMMER,10.500144736873269,30.00000000000003,112.5000000000001,584.4998552631265
2016,901657,200,1,5,PERSONNUMMER,8.500144736874056,28.999999999999986,111.99999999999999,607.999951754375
2016,1110375,200,2,0,PERSONNUMMER,44.44444444444445,-18.332401560193347,62.776846004637804,718.8888888888885
2016,75025,201,1,0,PERSONNUMMER,11.666666666666686,23.333333333333314,129.44444444444446,506.6666666666667
2016,75025,201,1,1,PERSONNUMMER,11.111111111111086,24.444444444444457,129.44463079907243,592.2222279519029
2016,106723,200,1,0,PERSONNUMMER,11.666666666666657,31.66666666666663,282.2227812861062,140.5555612852361
2016,106723,200,1,1,PERSONNUMMER,14.444444444444457,52.777777777777786,120.55555555555556,152.77777777777777
2016,302868,200,1,0,PERSONNUMMER,10.5,32.5,161,471.5
2016,302868,200,1,1,PERSONNUMMER,11,30.5,162.5,494
2016,302868,200,1,2,PERSONNUMMER,11.5,32,162,592
2016,336421,200,1,0,PERSONNUMMER,11.666666666666657,33.88888888888886,496.6666666666667,137.22222222222223
2016,336421,200,1,1,PERSONNUMMER,11.111111111111114,31.66666666666663,497.7777777777778,154.44444444444446
2016,488848,200,1,0,PERSONNUMMER,11.111443336644262,29.99999999999999,397.77777777777777,282.7774455522448
2016,488848,200,1,1,PERSONNUMMER,-11.111111111111086,-30.5555555555556,428.33333333333337,305
2016,488848,200,1,2,PERSONNUMMER,11.666666666666629,30,225,514.4444444444445
2016,488848,200,1,3,PERSONNUMMER,10.555555555555543,29.44444444444443,225.55555555555557,537.7777777777778
2016,488848,200,1,4,PERSONNUMMER,12.222222222222172,29.444444444444457,112.22222222222223,606.6666666666667
2016,488848,200,1,5,PERSONNUMMER,10.555555555555543,29.444444444444443,112.77777777777779,630
2016,721043,200,1,0,PERSONNUMMER,8.49989604788339,30,379.00000000000006,243.5001039521166
2018,1275799,200,1,2,PERSONNUMMER,11.666666666666629,26.111111111111114,75.55555555555556,636.6666666666667
2018,1167501,200,1,0,PERSONNUMMER,9.5,26.5,404,310.5
2018,1167501,200,1,1,PERSONNUMMER,8.5,25.5,404.5,326.5
2018,1167501,200,1,2,PERSONNUMMER,11.5,24.49999999999997,208,596
2018,1167501,200,1,3,PERSONNUMMER,9.5,26.5,206.5,618.5
2018,1167501,200,1,4,PERSONNUMMER,10.5,26.5,75,714.5
2018,1167501,200,1,5,PERSONNUMMER,8.499999999999998,24.999999999999996,76,731
2018,1167501,200,2,6,PERSONNUMMER,11,26,76,38
2018,1167501,200,2,7,PERSONNUMMER,9.000000000000004,25.500000000000007,75.99999999999999,54.49999999999999
2019,511451,200,1,0,PERSONNUMMER,9.5,23,485,232
2021,782247,200,1,0,PERSONNUMMER,10.555555555555543,27.22222222222223,123.33333333333334,138.33333333333334
2021,782247,200,1,1,PERSONNUMMER,10.555555555555543,27.22222222222223,121.66710018014896,502.2222851591332
2021,782247,200,1,2,PERSONNUMMER,12.222222222222172,28.333333333333343,121.66681117116075,516.1111740480221
2021,782247,200,1,3,PERSONNUMMER,12.222222222222285,27.22222222222223,122.22222222222223,530.5555555555555
2021,782247,200,1,4,PERSONNUMMER,12.777777777777715,27.22222222222223,121.66681117116079,587.7777777777778
2021,782247,200,1,5,PERSONNUMMER,12.777777777777715,27.22222222222223,121.66681117116079,602.7777777777779
2023,42267,200,1,0,PERSONNUMMER,10.555555555555543,22.222222222222214,67.77777777777779,512.2222222222223
2022,847491,200,1,0,PERSONNUMMER,17.77777777777777,66.11111111111111,188.33333333333334,290
2022,847491,200,1,1,PERSONNUMMER,17.77777777777777,65.55555555555557,188.88888888888889,410.5555555555556
2022,847491,200,6,2,PERSONNUMMER,20.555555555555543,61.11111111111114,445.00014444604955,583.3334994461
2022,847491,200,6,3,PERSONNUMMER,18.8888888888888,64.44444444444446,449.44444444444446,611.6666666666667
2022,847491,200,8,4,PERSONNUMMER,12.222222222222229,28.888888888888886,104.99982281755523,135.5554005888734
2022,847491,200,8,5,PERSONNUMMER,12.777777777777715,29.444444444444443,104.4442672619997,542.7774678444135
2022,847491,200,8,6,PERSONNUMMER,12.222222222222172,28.888888888888886,105,637.2220672555401
